peserta_id,gelombang_nama,pekerjaan_ayah,skor_pekerjaan_ayah,penghasilan_ayah,skor_penghasilan_ayah,pendidikan_ayah,status_hidup_ayah,pekerjaan_ibu,skor_pekerjaan_ibu,penghasilan_ibu,skor_penghasilan_ibu,pendidikan_ibu,status_hidup_ibu,jumlah_tanggungan_ortu,jenis_ukt,nilai_ukt
9533,SNBT,Pensiun Hidup,8,0,2,SMP/Sederajad,Meninggal,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Meninggal,1,5,3250000
9541,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,3,7,4000000
9542,SNBT,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,Meninggal tidak mempunyai pensiunan,20,0,2,S1/Sarjana,Meninggal,3,5,3250000
9556,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,3,7,4000000
9577,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,S1/Sarjana,Hidup,1,5,3250000
9581,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,2,7,4000000
9582,SNBT,Wiraswasta Warung Rumahan,12,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,2,7,4000000
9583,SNBT,Petani dan Nelayan Pemilik Lahan,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,4,7,4000000
9617,SNBT,Pensiun Hidup,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D3/Sederajat,Hidup,1,7,4000000
9618,SNBT,Petani dan Nelayan Pemilik Lahan,1,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,2,7,4000000
9619,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,2,5,3250000
9623,SNBT,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
9634,SNBT,Petani dan Nelayan Pemilik Lahan,1,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,3,5,3250000
9635,SNBT,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,3,5,3250000
9643,SNBT,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
9648,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,2,7,4000000
9679,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,4,2750000
9681,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMP/Sederajad,Hidup,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SD/Sederajad,Hidup,4,7,4000000
9700,SNBT,Petani Lahan Sewa,12,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,3,7,4000000
9705,SNBT,Penjual Onlline,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,3,7,4000000
9716,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,4,7,4000000
9719,SNBT,Staff Karyawan Swasta,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
9734,SNBT,Mandiri Profesi Swasta,1,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
9737,SNBT,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,2,7,4000000
9751,SNBT,Pensiun Hidup,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
9774,SNBT,Tidak Bekerja krn Sudah Tua/Sakit,18,0,2,SMA/Sederajad,Hidup,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,1,5,3250000
9779,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
9784,SNBT,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,2,7,4000000
9789,SNBT,PNS Koordinator/Staf,6,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,4,7,4000000
9790,SNBT,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
9803,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
9808,SNBT,BUMN/BUMD Staff,5,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
9815,SNBT,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,ASN Guru (p3k),6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,3,7,4000000
9837,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
9839,SNBT,BUMN/BUMD Staff,5,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D3/Sederajat,Hidup,2,7,4000000
9844,SNBT,Petani dan Nelayan Pemilik Lahan,1,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
9846,SNBT,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S2/Megister,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D4/Sederajat,Hidup,4,5,3250000
9859,SNBT,Buruh Tani/Nelayan/Tukang,14,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,7,4000000
9863,SNBT,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,2,7,4000000
9885,SNBT,Wiraswasta Warung Rumahan,12,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
9892,SNBT,Pensiun Hidup,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
9925,SNBT,BUMN/BUMD Staff,5,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
9931,SNBT,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
9933,SNBT,Mandiri Profesi Swasta,1,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
9937,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
9940,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,5,7,4000000
9961,SNBT,Pensiun Hidup,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Pensiun Hidup,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,1,5,3250000
9962,SNBT,TNI/POLRI Bintara Tinggi,5,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,2,7,4000000
9969,SNBT,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
9979,SNBT,TNI/POLRI Bintara Tinggi,5,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,3,7,4000000
9981,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,ASN Guru (p3k),6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,2,7,4000000
10007,SNBT,Mandiri Profesi Swasta,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
10034,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
10057,SNBT,Staff Karyawan Swasta,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,D4/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,5,3250000
10066,SNBT,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,4,7,4000000
10068,SNBT,PNS Koordinator/Staf,6,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
10071,SNBT,Staff Karyawan Swasta,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
10096,SNBT,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,2,5,3250000
10103,SNBT,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D3/Sederajat,Hidup,2,7,4000000
10104,SNBT,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,3,7,4000000
10127,SNBT,Wiraswasta Warung Rumahan,12,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,1,7,4000000
10130,SNBT,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,2,7,4000000
10134,SNBT,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D3/Sederajat,Hidup,4,5,3250000
10143,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,4,7,4000000
10146,SNBT,Buruh Tani/Nelayan/Tukang,14,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,S1/Sarjana,Hidup,4,5,3250000
10148,SNBT,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,4,7,4000000
10168,SNBT,Staff Karyawan Swasta,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,D3/Sederajat,Hidup,4,7,4000000
10170,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,2,5,3250000
10177,SNBT,Wiraswasta Warung Rumahan,12,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
10183,SNBT,Mandiri Profesi Swasta,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,8,7,4000000
10185,SNBT,Pengelola Toko,1,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMP/Sederajad,Hidup,Pengelola Toko,1,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Meninggal,1,5,3250000
10187,SNBT,Staff Karyawan Swasta,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,7,4000000
10203,SNBT,Mandiri Profesi Swasta,1,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja krn Sudah Tua/Sakit,18,0,2,SMA/Sederajad,Hidup,2,5,3250000
10207,SNBT,Mandiri Profesi Swasta,1,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,3,5,3250000
10213,SNBT,Pensiun Hidup,8,0,2,S1/Sarjana,Hidup,ASN Guru (p3k),6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,2,5,3250000
10219,SNBT,Mandiri Profesi Swasta,1,"Rp. 500.000,- sd Rp. 1.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,5,7,4000000
10220,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
10227,SNBT,Pensiun Hidup,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
10230,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SD/Sederajad,Hidup,Buruh Tani/Nelayan/Tukang,14,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,2,7,4000000
10240,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,4,7,4000000
10241,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,2,7,4000000
10255,SNBT,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,5,3250000
10257,SNBT,Tidak Bekerja krn Sudah Tua/Sakit,18,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,2,5,3250000
10260,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
10261,SNBT,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,7,4000000
10279,SNBT,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,D2/Sederajat,Hidup,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,2,7,4000000
10280,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,4,7,4000000
10288,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,4,5,3250000
10292,SNBT,Mandiri Profesi Swasta,1,"Rp. 500.000,- sd Rp. 1.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,4,5,3250000
10303,SNBT,Meninggal tidak mempunyai pensiunan,20,0,2,S1/Sarjana,Meninggal,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,3,5,3250000
10322,SNBT,Staff Karyawan Swasta,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
10320,SNBT,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
10336,SNBT,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,D3/Sederajat,Hidup,3,5,3250000
10351,SNBT,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,3,5,3250000
10377,SNBT,Tidak Bekerja krn Sudah Tua/Sakit,18,0,2,S1/Sarjana,Hidup,Penjual Onlline,1,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,S1/Sarjana,Hidup,3,7,4000000
10398,SNBT,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,D3/Sederajat,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,2,5,3250000
10406,SNBT,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,D2/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,2,7,4000000
10408,SNBT,BUMN/BUMD Kepala Divisi,3,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
10430,SNBT,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,7,4000000
10436,SNBT,BUMN/BUMD Staff,5,"Tp. 7.000.000, -sd Rp. 10.0000.000,-",6,D3/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D1/Sederajat,Hidup,2,5,3250000
10438,SNBT,Pensiun Hidup,8,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,5,3,2000000
10449,SNBT,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,3,5,3250000
