peserta_id,gelombang_nama,pekerjaan_ayah,skor_pekerjaan_ayah,penghasilan_ayah,skor_penghasilan_ayah,pendidikan_ayah,status_hidup_ayah,pekerjaan_ibu,skor_pekerjaan_ibu,penghasilan_ibu,skor_penghasilan_ibu,pendidikan_ibu,status_hidup_ibu,jumlah_tanggungan_ortu,jenis_ukt,nilai_ukt
3285,SNBT,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3286,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
3287,SNBT,POLRI,5,5.000.001 - 7.500.000,1,,hidup,SWASTA,3,4.000.001 - 5.000.000,8,,hidup,3,5,3250000
3288,SNBT,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,2,1000000
3290,SNBT,TIDAK ADA,0,0,0,,hidup,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,2,2,1000000
3291,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,2,1000000
3292,SNBT,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,2,1000000
3293,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3298,SNBT,TIDAK ADA,0,0,0,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,2,2,1000000
3301,SNBT,NELAYAN,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3302,SNBT,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,5,4,2750000
3303,SNBT,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,1,4,2750000
3304,SNBT,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
3305,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,2,1000000
3308,SNBT,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
3309,SNBT,SWASTA,3,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3312,SNBT,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3313,SNBT,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3316,SNBT,PURNAWIRAWAN,4,1.500.001 - 2.000.000,4,,meninggal,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,1,6,3750000
3317,SNBT,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,6,3750000
3319,SNBT,TIDAK ADA,0,0,0,,meninggal,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,7,4000000
3320,SNBT,PENSIUNAN,4,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,7,4,2750000
3322,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,1,4,2750000
3324,SNBT,BURUH,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
3327,SNBT,SWASTA,3,500.000 atau kurang,1,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,1,5,3250000
3328,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3329,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,meninggal,6,1,500000
3330,SNBT,WIRASWASTA,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3332,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
3333,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3334,SNBT,TIDAK ADA,0,0,0,,hidup,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,3,3,2000000
3335,SNBT,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,4,2750000
3336,SNBT,TIDAK ADA,0,500.000 atau kurang,1,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,2,4,2750000
3338,SNBT,TIDAK ADA,0,0,0,,meninggal,TANI,2,500.000 atau kurang,1,,hidup,3,2,1000000
3340,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3341,SNBT,BURUH,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3342,SNBT,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3343,SNBT,POLRI,5,5.000.001 - 7.500.000,1,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,7,4000000
3344,SNBT,NELAYAN,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
3345,SNBT,TIDAK ADA,0,0,0,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,2,3,2000000
3349,SNBT,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,2,1000000
3350,SNBT,BURUH,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3351,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
3353,SNBT,PNS,5,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,meninggal,1,4,2750000
3354,SNBT,TIDAK ADA,0,0,0,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,2,3,2000000
3355,SNBT,PNS,5,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
3356,SNBT,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,1,500000
3359,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,1,500000
3360,SNBT,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
3363,SNBT,PENSIUNAN,4,500.001 - 1.000.000,2,,meninggal,PENSIUNAN,4,2.500.001 - 3.000.000,6,,hidup,3,7,4000000
3364,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
3367,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,2,6,3750000
3370,SNBT,SWASTA,3,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,2,1000000
3373,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,1,2,1000000
3375,SNBT,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3376,SNBT,PNS,5,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,6,6,3750000
3378,SNBT,POLRI,5,4.000.001 - 5.000.000,8,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,1,7,4000000
3379,SNBT,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,500.000 atau kurang,1,,hidup,2,2,1000000
3383,SNBT,TIDAK ADA,0,0,0,,hidup,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,2,3,2000000
3385,SNBT,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,6,3750000
3386,SNBT,BUMD,1,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,5,5,3250000
3387,SNBT,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,PNS,5,5.000.001 - 7.500.000,1,,hidup,2,5,3250000
3388,SNBT,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3391,SNBT,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3394,SNBT,TIDAK ADA,0,0,0,,meninggal,PNS,5,4.000.001 - 5.000.000,8,,hidup,5,4,2750000
3395,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,1,500000
3396,SNBT,PENSIUNAN,4,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,meninggal,2,6,3750000
3397,SNBT,PENSIUNAN,4,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,2,6,3750000
3398,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
3399,SNBT,WIRASWASTA,2,0,0,,meninggal,TIDAK ADA,0,0,0,,hidup,2,2,1000000
3400,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,1,500000
3403,SNBT,BURUH,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3405,SNBT,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,7,4,2750000
3407,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3409,SNBT,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,800000,6,3750000
3410,SNBT,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,4,1,500000
3411,SNBT,,1,0,0,,meninggal,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,1,4,2750000
3412,SNBT,TANI,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3413,SNBT,TIDAK ADA,0,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3414,SNBT,TIDAK ADA,0,0,0,,hidup,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,3,4,2750000
3415,SNBT,BURUH,1,2.000.001 - 2.500.000,5,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,3,4,2750000
3416,SNBT,TIDAK ADA,0,0,0,,hidup,TIDAK ADA,0,0,0,,meninggal,1,4,2750000
3417,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3418,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3419,SNBT,WIRASWASTA,2,500.000 atau kurang,1,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,5,3250000
3421,SNBT,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3422,SNBT,PNS,5,3.000.001 - 4.000.000,7,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,5,3250000
3423,SNBT,PENSIUNAN,4,500.001 - 1.000.000,2,,meninggal,PNS,5,4.000.001 - 5.000.000,8,,hidup,1,6,3750000
3424,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
3425,SNBT,PENSIUNAN,4,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,4,2750000
3426,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,PNS,5,2.000.001 - 2.500.000,5,,hidup,3,4,2750000
3428,SNBT,PENSIUNAN,4,2.500.001 - 3.000.000,6,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,3,4,2750000
3429,SNBT,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
3430,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,0,0,,hidup,3,3,2000000
3432,SNBT,TIDAK ADA,0,0,0,,hidup,TIDAK ADA,0,0,0,,hidup,0,2,1000000
3433,SNBT,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,2,7,4000000
3434,SNBT,SWASTA,3,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
3435,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
3437,SNBT,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
3438,SNBT,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3439,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3440,SNBT,SWASTA,3,500.001 - 1.000.000,2,,hidup,SWASTA,3,500.000 atau kurang,1,,hidup,4,4,2750000
3441,SNBT,TANI,2,1.000.001 - 1.500.000,3,,hidup,PNS,5,1.000.001 - 1.500.000,3,,hidup,2,5,3250000
3442,SNBT,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3443,SNBT,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,meninggal,6,2,1000000
3444,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
3445,SNBT,WIRASWASTA,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3446,SNBT,WIRASWASTA,2,7.500.001 - 10.000.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,1,4,2750000
3447,SNBT,,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,4,2750000
3448,SNBT,TIDAK ADA,0,0,0,,meninggal,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,3,5,3250000
3451,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
3452,SNBT,PENSIUNAN,4,3.000.001 - 4.000.000,7,,hidup,PNS,5,5.000.001 - 7.500.000,1,,hidup,1,7,4000000
3453,SNBT,TANI,2,1.000.001 - 1.500.000,3,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,3,3,2000000
3454,SNBT,BURUH,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,6,2,1000000
3455,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
3456,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,1,7,4000000
3458,SNBT,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
3459,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,2,6,3750000
3461,SNBT,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
3462,SNBT,SWASTA,3,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3463,SNBT,SWASTA,3,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
3464,SNBT,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,5,2,1000000
3465,SNBT,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,meninggal,1,3,2000000
3468,SNBT,PNS,5,7.500.001 - 10.000.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3469,SNBT,PENSIUNAN,4,3.000.001 - 4.000.000,7,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,4,2750000
3470,SNBT,SWASTA,3,500.001 - 1.000.000,2,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,7,4000000
3471,SNBT,SWASTA,3,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,5,7,4000000
3472,SNBT,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,2,1000000
3473,SNBT,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,5,6,3750000
3474,SNBT,PNS,5,2.500.001 - 3.000.000,6,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,7,4000000
3475,SNBT,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,0,0,,meninggal,0,1,500000
3476,SNBT,PNS,5,3.000.001 - 4.000.000,7,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,4,7,4000000
3477,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
3478,SNBT,TIDAK ADA,0,0,0,,meninggal,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,1,4,2750000
3479,SNBT,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,2,1000000
3481,SNBT,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,5,4,2750000
3482,SNBT,SWASTA,3,500.000 atau kurang,1,,hidup,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,2,1,500000
3483,SNBT,PENSIUNAN,4,3.000.001 - 4.000.000,7,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,5,3250000
3484,SNBT,POLRI,5,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
3485,SNBT,SWASTA,3,7.500.001 - 10.000.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
3486,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,5,2,1000000
3488,SNBT,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,2,1000000
3489,SNBT,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
3490,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,PNS,5,2.500.001 - 3.000.000,6,,hidup,3,5,3250000
3492,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,4,2750000
3493,SNBT,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3494,SNBT,TANI,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3495,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3496,SNBT,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
3497,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3499,SNBT,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3500,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,3,2000000
3501,SNBT,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,5,1,500000
3505,SNBT,WIRASWASTA,2,7.500.001 - 10.000.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3506,SNBT,SWASTA,3,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
3507,SNBT,TIDAK ADA,0,0,0,,meninggal,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,4,1,500000
3508,SNBT,TIDAK ADA,0,0,0,,meninggal,TANI,2,500.001 - 1.000.000,2,,hidup,3,2,1000000
3509,SNBT,TIDAK ADA,0,0,0,,hidup,TIDAK ADA,0,0,0,,hidup,1,6,3750000
3510,SNBT,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3515,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3516,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,2,4,2750000
3517,SNBT,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3518,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3520,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
3521,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,3,2000000
3522,SNBT,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3523,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
3526,SNBT,WIRASWASTA,2,4.000.001 - 5.000.000,8,,hidup,WIRASWASTA,2,500.000 atau kurang,1,,hidup,2,4,2750000
3527,SNBT,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,4,2750000
3528,SNBT,PNS,5,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3529,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3530,SNBT,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3532,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
3533,SNBT,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,6,3750000
3534,SNBT,NELAYAN,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
3535,SNBT,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3536,SNBT,TIDAK ADA,0,0,0,,hidup,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,3,2,1000000
3538,SNBT,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
3539,SNBT,BURUH,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3540,SNBT,SWASTA,3,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,2,6,3750000
3541,SNBT,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,2,1000000
3542,SNBT,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
3543,SNBT,TANI,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,4,1,500000
3545,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3546,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,4,1,500000
3549,SNBT,POLRI,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
3551,SNBT,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,meninggal,3,4,2750000
3552,SNBT,BURUH,1,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,3,2000000
3555,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
3556,SNBT,NELAYAN,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
3557,SNBT,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
3558,SNBT,PENSIUNAN,4,0,0,,meninggal,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,3,2,1000000
3559,SNBT,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
3561,SNBT,PENSIUNAN,4,500.001 - 1.000.000,2,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,2,1000000
3563,SNBT,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
3564,SNBT,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
3565,SNBT,BUMN,4,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
3566,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
3568,SNBT,PENSIUNAN,4,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,1,6,3750000
3569,SNBT,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
3570,SNBT,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
3574,SNBT,PENSIUNAN,4,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,1,6,3750000
3576,SNBT,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
3577,SNBT,TANI,2,1.000.001 - 1.500.000,3,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
